condition,condition_id,family,noise_id,noise_label,pos_std_mm,ori_std_deg,task,skill_state,skill_type,reached_count,completed_count,skill_success_rate,track_pos_cm,track_ori_deg,track_total,tracking_count,tracking_complete,tracking_source,tracking_rollouts_per_task,tracking_unavailable_reason
rgbd+GP+skill,gp_skill,point,n3,12mm,12.0,0.0,lamp,bulb-base-screw,screw,19,12,0.631578947368421,8.500158572642427,,,3,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n3,12mm,12.0,0.0,lamp,hood-base-pick,pick,8,6,0.75,3.9420395209431303,,,2,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n3,12mm,12.0,0.0,lamp,hood-base-place,place,6,6,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,leg-top-insert,insert,29,27,0.9310344827586207,4.593731485761948,,,6,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,leg-top-pick,pick,34,34,1.0,2.8960403802456325,,,4,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,leg-top-place,place,34,29,0.8529411764705882,3.2961685179486446,,,8,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,leg-top-screw,screw,27,26,0.9629629629629629,3.392604850359563,,,1,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,top-leg-pick,pick,36,36,1.0,5.045080411654782,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,one_leg,top-leg-push,push,36,34,0.9444444444444444,5.667779951182492,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,base-leg-insert,insert,18,16,0.8888888888888888,4.177479724796358,,,4,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,base-leg-pick,pick,22,21,0.9545454545454546,3.6402973063868314,,,5,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,base-leg-place,place,21,18,0.8571428571428571,5.931503403105949,,,5,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,base-leg-screw,screw,16,14,0.875,2.6898355139410715,,,1,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,leg-top-insert,insert,28,28,1.0,3.257284807858987,,,6,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,leg-top-pick,pick,36,32,0.8888888888888888,5.933226350354193,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,leg-top-place,place,32,28,0.875,4.016304438813963,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,leg-top-screw,screw,28,24,0.8571428571428571,6.308025004821909,,,6,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,round_table,top-leg-push,push,36,36,1.0,7.894763096781642,,,3,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,base-bulb-push,push,36,36,1.0,7.515467676046016,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,bulb-base-insert,insert,24,24,1.0,3.31450799905232,,,5,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,bulb-base-pick,pick,36,34,0.9444444444444444,4.944348164410712,,,7,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,bulb-base-place,place,34,24,0.7058823529411765,6.978268652944032,,,8,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,bulb-base-screw,screw,24,10,0.4166666666666667,17.815044178764204,,,5,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,hood-base-pick,pick,7,7,1.0,6.585975818351761,,,2,True,saved_rollouts_8,8,
rgbd+GP+skill,gp_skill,point,n4,24mm,24.0,0.0,lamp,hood-base-place,place,7,6,0.8571428571428571,15.21073382550275,,,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-insert,insert,29,28,0.9655172413793104,0.5065756827419284,5.715399648094127,1.649655612360754,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-insert,insert,30,27,0.9,19.010988535564895,70.87446922109353,33.185882379783614,30,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-pick,pick,29,29,1.0,1.1166704745606655,12.96856970804246,3.710384416169157,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-pick,pick,33,33,1.0,22.516247697534958,98.63008481764608,42.242264661064176,33,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-place,place,29,29,1.0,0.7977634151737908,10.01193786445051,2.8001509880638933,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-place,place,33,30,0.9090909090909091,17.244814998719864,66.9447686194132,30.633768722602497,33,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-screw,screw,28,27,0.9642857142857143,2.275983288563662,17.407725265136854,5.7575283415910326,2,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-screw,screw,27,27,1.0,49.62551252983989,37.08685033336498,57.04288259651288,27,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,top-leg-pick,pick,36,36,1.0,3.085712741083937,19.844338098304334,7.054580360744804,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,top-leg-pick,pick,36,36,1.0,24.155065969436695,110.57687607230854,46.27044118389839,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,top-leg-push,push,36,29,0.8055555555555556,5.21310324611383,22.445106941876286,9.702124634489088,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,top-leg-push,push,36,33,0.9166666666666666,9.517263187995887,30.969817591816756,15.711226706359238,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-insert,insert,16,14,0.875,3.131365735692604,9.042821223453712,4.939929980383346,3,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-insert,insert,16,15,0.9375,4.544544185457432,35.43143370358371,11.630830926174173,16,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-pick,pick,18,17,0.9444444444444444,3.249472338685825,28.315193958667418,8.912511130419308,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-pick,pick,19,18,0.9473684210526315,21.28147128978619,81.16568885214423,37.51460906021503,19,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-place,place,17,16,0.9411764705882353,3.705345799541102,17.73810028435836,7.252965856412773,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-place,place,18,15,0.8333333333333334,5.548649550170823,72.25580963382845,19.99981147693651,18,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-screw,screw,14,11,0.7857142857142857,1.80053300127647,10.647956529193122,3.930124307115094,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-screw,screw,15,11,0.7333333333333333,34.65662692691935,109.22525093510775,56.501677113940886,15,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-insert,insert,22,22,1.0,0.5739914467373601,6.017054560758268,1.7774023588890138,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-insert,insert,26,24,0.9230769230769231,3.929684392787765,23.159941633080162,8.561672719403798,26,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-pick,pick,36,28,0.7777777777777778,1.8442215243503188,23.128909504012803,6.470003425152879,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-pick,pick,36,31,0.8611111111111112,23.095986424086913,55.922693699424464,34.2805251639718,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-place,place,28,22,0.7857142857142857,1.3129807728873806,18.189513309570867,4.950883434801553,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-place,place,31,26,0.8387096774193549,3.8034077811607307,41.53994847881378,12.111397476923484,31,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-screw,screw,22,18,0.8181818181818182,2.416526035041569,33.422039979676974,9.100934030976966,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-screw,screw,24,20,0.8333333333333334,4.877825683346075,41.53902229244483,13.185630141835041,24,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,top-leg-push,push,36,36,1.0,7.326270696107424,61.89311545739443,19.704893787586307,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,top-leg-push,push,36,36,1.0,11.673430676806802,46.61865965915101,20.997162608637,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,base-bulb-push,push,36,35,0.9722222222222222,6.9166285854049905,73.34615248661495,21.58585908272798,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,base-bulb-push,push,36,36,1.0,13.173035773459713,50.052889652691874,23.183613703998088,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-insert,insert,22,22,1.0,1.3527961415242906,25.985896505104883,6.549975442545266,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-insert,insert,17,17,1.0,11.573951645059495,97.69561058796542,31.113073762652583,17,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-pick,pick,35,34,0.9714285714285714,2.0414488007878373,15.732907714923968,5.18803034377263,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-pick,pick,36,32,0.8888888888888888,16.186074606297403,48.12067891437604,25.81021038917261,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-place,place,34,22,0.6470588235294118,3.3248770023482375,45.28874075583231,12.382625153514699,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-place,place,32,17,0.53125,6.372924123733198,25.69984079415694,11.512892282564586,32,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-screw,screw,22,18,0.8181818181818182,9.269637865516863,23.80778981589955,14.031195828696772,3,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-screw,screw,17,16,0.9411764705882353,26.758800271866612,83.82187712082337,43.52317569603128,17,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,hood-base-pick,pick,9,9,1.0,8.314593059449816,52.13789140440937,18.74217134033169,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,hood-base-pick,pick,10,9,0.9,17.791320900516844,57.47147323685881,29.285615547888607,10,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,hood-base-place,place,9,8,0.8888888888888888,17.878953507761803,146.0852670126065,47.0960069102831,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,hood-base-place,place,9,9,1.0,55.133661176397666,23.54715668270049,59.84309251293775,9,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-insert,insert,34,34,1.0,0.8251322396299015,7.277819837890672,2.280696207208036,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-pick,pick,34,34,1.0,1.3065770484548747,13.886726455563554,4.083922339567586,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-place,place,34,34,1.0,1.1814605922515324,10.006274327645418,3.182715457780616,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-screw,screw,34,34,1.0,1.5439293061997206,20.741033640420994,5.692136034283919,3,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,top-leg-pick,pick,36,36,1.0,2.1246673607868463,15.804770525940889,5.285621465975025,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,top-leg-push,push,36,34,0.9444444444444444,3.2896165478243136,11.885801308440591,5.666776809512431,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-insert,insert,17,15,0.8823529411764706,2.315578891103349,7.2465978142175125,3.7648984539468513,4,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-pick,pick,20,20,1.0,6.035128418988718,10.296178747383534,8.094364168465425,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-place,place,20,17,0.85,4.040241673939399,23.3141963864114,8.70308095122168,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-screw,screw,15,12,0.8,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-insert,insert,24,24,1.0,0.851278971160924,8.06916744371112,2.465112459903148,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-pick,pick,36,30,0.8333333333333334,4.909366854959753,47.058055862797666,14.320978027519287,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-place,place,30,24,0.8,1.4747352121789958,10.20913566227094,3.5165623446331837,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-screw,screw,24,20,0.8333333333333334,2.8026923698221218,29.495423575792852,8.70177708498069,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,top-leg-push,push,36,36,1.0,6.833717100553881,60.82197103272068,18.998111307098018,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,base-bulb-push,push,36,36,1.0,7.404299499076236,74.64991288062129,22.33428207520049,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-insert,insert,18,18,1.0,1.2917339741831675,25.862366210106348,6.4642072162044375,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-pick,pick,36,32,0.8888888888888888,1.7493555890414034,12.491619650862734,4.247679519213951,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-place,place,32,18,0.5625,3.8980330977471076,51.38350337634424,14.174733773015955,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-screw,screw,18,15,0.8333333333333334,10.04737610634896,38.1278713523656,17.67295037682208,2,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,hood-base-pick,pick,8,8,1.0,3.420913045185059,22.08039486512037,7.836992018209132,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,hood-base-place,place,8,8,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-insert,insert,30,29,0.9666666666666667,1.2257193012155392,10.422960574558033,3.310311416127146,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-pick,pick,31,31,1.0,1.4643360630010858,13.151756943215828,4.09468745164425,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-place,place,31,30,0.967741935483871,1.599755420932613,11.862532002623741,3.9722618214573617,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-screw,screw,29,29,1.0,2.489092076211091,50.53624783897149,12.596341644005388,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,top-leg-pick,pick,36,36,1.0,2.8683244603067575,21.975080226763318,7.263340505659421,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,top-leg-push,push,36,31,0.8611111111111112,5.275533562783017,25.07049793781154,10.289633150345324,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-insert,insert,17,17,1.0,3.1501010893089583,10.872435624245494,5.324588214158057,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-pick,pick,20,20,1.0,1.5659216672542886,18.643089026583848,5.294539472571058,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-place,place,20,17,0.85,3.107941463848693,10.843282229085151,5.276597909665723,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-screw,screw,17,14,0.8235294117647058,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-insert,insert,26,26,1.0,1.177434611890469,12.740116629485115,3.725457937787492,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-pick,pick,34,32,0.9411764705882353,2.1979074878846894,20.94460763331216,6.386829014547121,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-place,place,32,26,0.8125,1.2638442713724136,8.519634247451597,2.967771120862733,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-screw,screw,26,21,0.8076923076923077,2.5385039373247724,32.612414108340275,9.060986758992826,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,top-leg-push,push,36,34,0.9444444444444444,7.37417747887447,58.05435233425203,18.98504794572488,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,base-bulb-push,push,36,35,0.9722222222222222,8.754806083492635,69.59304702156004,22.673415487804643,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-insert,insert,24,24,1.0,1.8644764179825941,40.993823675989496,10.063241153180488,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-pick,pick,35,35,1.0,2.348070638647761,23.85919976522524,7.1199105916928085,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-place,place,35,24,0.6857142857142857,2.231153329741756,43.64466726314664,10.960086782371084,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-screw,screw,24,17,0.7083333333333334,5.696264819875419,18.964408521602596,9.48914652419594,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,hood-base-pick,pick,15,15,1.0,7.42392489534046,19.84929821485205,11.39378453831087,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,hood-base-place,place,15,14,0.9333333333333333,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-insert,insert,32,32,1.0,1.5824671145489937,16.84065812775125,4.950598740099243,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-pick,pick,33,33,1.0,7.58855993913121,16.07372362710639,10.803304664552488,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-place,place,33,32,0.9696969696969697,2.117336856464507,16.696931502058703,5.456723156876248,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-screw,screw,32,32,1.0,3.8273132653186237,20.664379431724004,7.960189151663425,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,top-leg-pick,pick,36,36,1.0,2.587976095082185,20.98694723243123,6.785365541568432,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,top-leg-push,push,36,33,0.9166666666666666,5.33592976793119,32.860797843713186,11.908089336673827,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-insert,insert,26,24,0.9230769230769231,4.180701156027776,17.889853284531046,7.758671812933985,4,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-pick,pick,28,27,0.9642857142857143,3.5581358277355264,30.58130230916559,9.674396289568644,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-place,place,27,26,0.9629629629629629,4.239544101858286,43.53481931629817,12.94650796511792,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-screw,screw,24,21,0.875,2.5081580053848884,28.20486782992633,8.149131571370154,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-insert,insert,33,33,1.0,1.7594161235743238,15.555467365717902,4.870509596717904,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-pick,pick,36,35,0.9722222222222222,4.452594704769984,29.384499756943107,10.329494656158607,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-place,place,35,33,0.9428571428571428,2.2484142958318643,15.495661118837289,5.347546519599322,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-screw,screw,33,28,0.8484848484848485,3.3688281306864556,60.397239140111964,15.448275958708846,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,top-leg-push,push,36,36,1.0,7.183991822661359,60.37777054316014,19.259545931293385,5,True,saved_rollouts_8,8,
